Gemeinde,Year,View,Abschnitt,Betrag in Euro
kallham,2010,prokopf,Summe,2082.4751033386
kallham,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",320.73029318542
kallham,2011,prokopf,Summe,1633.1308082409
kallham,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",330.97875935408
kallham,2012,prokopf,Summe,1816.441346987
kallham,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",264.00076220723
kallham,2013,prokopf,Summe,1768.4090512108
kallham,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",325.50679919679
kallham,2014,prokopf,Summe,2076.6358273092
kallham,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",355.73328594639
kallham,2015,prokopf,Summe,2883.5625345248
kallham,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",380.5735524704
kallham,2016,prokopf,Summe,2558.7604164965
kallham,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",282.20625198728
kallham,2017,prokopf,Summe,2122.1621462639
kallham,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",312.85448358687
kallham,2018,prokopf,Summe,2436.0439671737
kallham,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",326.99331460674
kallham,2019,prokopf,Summe,2608.107905297
kaltenberg,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",179.41416403785
kaltenberg,2007,prokopf,Summe,1221.6211987382
kaltenberg,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",198.78263650546
kaltenberg,2008,prokopf,Summe,1888.866474259
kaltenberg,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",196.74261275272
kaltenberg,2009,prokopf,Summe,1604.7432037325
kaltenberg,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",486.65379746835
kaltenberg,2010,prokopf,Summe,1744.2836550633
kaltenberg,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",495.34406698565
kaltenberg,2011,prokopf,Summe,1686.0749441786
kaltenberg,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",373.49215088283
kaltenberg,2012,prokopf,Summe,1527.9455216693
kaltenberg,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",224.68311688312
kaltenberg,2013,prokopf,Summe,1690.1471103896
kaltenberg,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",203.14381642512
kaltenberg,2014,prokopf,Summe,1530.3766022544
kaltenberg,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",455.74121019108
kaltenberg,2015,prokopf,Summe,1672.3253025478
kaltenberg,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",472.19217460317
kaltenberg,2016,prokopf,Summe,1782.3706507937
kaltenberg,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",247.86929373997
kaltenberg,2017,prokopf,Summe,1918.7368699839
kaltenberg,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",230.917408
kaltenberg,2018,prokopf,Summe,1680.014432
kaltenberg,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",360.55852090032
kaltenberg,2019,prokopf,Summe,1952.3645016077
katsdorf,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",279.50749101366
katsdorf,2007,prokopf,Summe,1639.7798813803
katsdorf,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",241.47661759425
katsdorf,2008,prokopf,Summe,1833.6214685817
katsdorf,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",180.63768223638
katsdorf,2009,prokopf,Summe,1895.1064932767
katsdorf,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",199.41055865922
katsdorf,2010,prokopf,Summe,1502.4445286313
katsdorf,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",229.10467787115
katsdorf,2011,prokopf,Summe,1725.9499579832
katsdorf,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",229.3722069209
katsdorf,2012,prokopf,Summe,1872.1978072034
katsdorf,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",190.46028232834
katsdorf,2013,prokopf,Summe,1879.4272464273
katsdorf,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",204.99386662059
katsdorf,2014,prokopf,Summe,2052.1254492053
katsdorf,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",362.10245128205
katsdorf,2015,prokopf,Summe,2071.0149504274
katsdorf,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",400.86440228341
katsdorf,2016,prokopf,Summe,2281.805567495
katsdorf,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",209.07952412426
katsdorf,2017,prokopf,Summe,2808.358430271
katsdorf,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",204.07649060272
katsdorf,2018,prokopf,Summe,2189.6517725211
katsdorf,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",196.79128025478
katsdorf,2019,prokopf,Summe,2856.5370764331
kematen-am-innbach,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",163.75090169993
kematen-am-innbach,2007,prokopf,Summe,1423.1164671101
kematen-am-innbach,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",166.07977661951
kematen-am-innbach,2008,prokopf,Summe,1277.3952271035
kematen-am-innbach,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",185.33853915663
kematen-am-innbach,2009,prokopf,Summe,1401.1112274096
kematen-am-innbach,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",181.38121257485
kematen-am-innbach,2010,prokopf,Summe,2077.8642290419
kematen-am-innbach,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",211.13115758028
kematen-am-innbach,2011,prokopf,Summe,1832.3332710978
kematen-am-innbach,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",212.30223042836
kematen-am-innbach,2012,prokopf,Summe,1829.5327548006
kematen-am-innbach,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",228.67680803571
kematen-am-innbach,2013,prokopf,Summe,1513.17203125
kematen-am-innbach,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",339.20048363095
kematen-am-innbach,2014,prokopf,Summe,1735.5033928571
kematen-am-innbach,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",820.56428256071
kematen-am-innbach,2015,prokopf,Summe,2450.20732156
kematen-am-innbach,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",862.46838945827
kematen-am-innbach,2016,prokopf,Summe,2841.8060834553
kematen-am-innbach,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",285.13094895758
kematen-am-innbach,2017,prokopf,Summe,2108.4167505392
kematen-am-innbach,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",320.4330856334
kematen-am-innbach,2018,prokopf,Summe,2007.3453007785
kematen-am-innbach,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",303.73057774608
kematen-am-innbach,2019,prokopf,Summe,1854.0210770328
kirchberg-bei-mattighofen,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",357.07586872587
kirchberg-bei-mattighofen,2007,prokopf,Summe,1589.6418918919
kirchberg-bei-mattighofen,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",268.44784295175
kirchberg-bei-mattighofen,2008,prokopf,Summe,1561.2532355724
kirchberg-bei-mattighofen,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",369.3005915493
kirchberg-bei-mattighofen,2009,prokopf,Summe,3187.9651924883
kirchberg-bei-mattighofen,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",442.02297247706
kirchberg-bei-mattighofen,2010,prokopf,Summe,1693.0359449541
kirchberg-bei-mattighofen,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",408.10045495905
kirchberg-bei-mattighofen,2011,prokopf,Summe,1759.6883257507
kirchberg-bei-mattighofen,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",555.54633363069
kirchberg-bei-mattighofen,2012,prokopf,Summe,2494.77544157
kirchberg-bei-mattighofen,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",344.3061821366
kirchberg-bei-mattighofen,2013,prokopf,Summe,4030.5124518389
kirchberg-bei-mattighofen,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",449.16233187773
kirchberg-bei-mattighofen,2014,prokopf,Summe,3071.9829257642
kirchberg-bei-mattighofen,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",486.96327192982
kirchberg-bei-mattighofen,2015,prokopf,Summe,2622.1945
kirchberg-bei-mattighofen,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",464.83210202287
kirchberg-bei-mattighofen,2016,prokopf,Summe,3116.6710466139
kirchberg-bei-mattighofen,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",369.94043103448
kirchberg-bei-mattighofen,2017,prokopf,Summe,2660.5047672414
kirchberg-bei-mattighofen,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",350.42714893617
kirchberg-bei-mattighofen,2018,prokopf,Summe,2214.3757702128
kirchberg-bei-mattighofen,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",446.33733668342
kirchberg-bei-mattighofen,2019,prokopf,Summe,2620.3676968174
kirchberg-ob-der-donau,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",287.39462443439
kirchberg-ob-der-donau,2007,prokopf,Summe,1744.3389230769
kirchberg-ob-der-donau,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",272.19120786517
kirchberg-ob-der-donau,2008,prokopf,Summe,2530.8622565543
kirchberg-ob-der-donau,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",279.14887323944
kirchberg-ob-der-donau,2009,prokopf,Summe,2561.9241502347
kirchberg-ob-der-donau,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",343.18434823091
kirchberg-ob-der-donau,2010,prokopf,Summe,2148.5922346369
kirchberg-ob-der-donau,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",448.40483394834
kirchberg-ob-der-donau,2011,prokopf,Summe,2157.4861346863
kirchberg-ob-der-donau,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",540.95927014218
kirchberg-ob-der-donau,2012,prokopf,Summe,2671.3175924171
kirchberg-ob-der-donau,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",570.11618147448
kirchberg-ob-der-donau,2013,prokopf,Summe,3565.245831758
kirchberg-ob-der-donau,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",382.2744486692
kirchberg-ob-der-donau,2014,prokopf,Summe,2641.0712072243
kirchberg-ob-der-donau,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",594.56765774379
kirchberg-ob-der-donau,2015,prokopf,Summe,3022.0929732314
kirchberg-ob-der-donau,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",324.24835877863
kirchberg-ob-der-donau,2016,prokopf,Summe,2529.9486354962
kirchberg-ob-der-donau,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",344.08861641221
kirchberg-ob-der-donau,2017,prokopf,Summe,2297.4429580153
kirchberg-ob-der-donau,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",581.96317535545
kirchberg-ob-der-donau,2018,prokopf,Summe,2729.726
kirchberg-ob-der-donau,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",443.35241148325
kirchberg-ob-der-donau,2019,prokopf,Summe,2574.5563253589
kirchberg-thening,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",314.44012929113
kirchberg-thening,2007,prokopf,Summe,1520.1213152029
kirchberg-thening,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",422.78593307593
kirchberg-thening,2008,prokopf,Summe,1618.2216001716
kirchberg-thening,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",650.28869098712
kirchberg-thening,2009,prokopf,Summe,2043.2893991416
kirchberg-thening,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",521.6277233677
kirchberg-thening,2010,prokopf,Summe,1962.4543986254
kirchberg-thening,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",405.72995652174
kirchberg-thening,2011,prokopf,Summe,1727.4196304348
kirchberg-thening,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",463.81545889517
kirchberg-thening,2012,prokopf,Summe,2349.5416354937
kirchberg-thening,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",443.18501967643
kirchberg-thening,2013,prokopf,Summe,1999.7598906865
kirchberg-thening,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",594.60606969563
kirchberg-thening,2014,prokopf,Summe,2406.9941155712
kirchberg-thening,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",677.95197659298
kirchberg-thening,2015,prokopf,Summe,2296.9491590811
kirchberg-thening,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",611.41370276008
kirchberg-thening,2016,prokopf,Summe,2178.4962505308
kirchberg-thening,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",900.8467090216
kirchberg-thening,2017,prokopf,Summe,2672.4986022872
kirchberg-thening,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",500.5451607445
kirchberg-thening,2018,prokopf,Summe,2507.9749153976
kirchberg-thening,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",512.54464374482
kirchberg-thening,2019,prokopf,Summe,2825.6644821872
kirchdorf-am-inn,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",274.46289340102
kirchdorf-am-inn,2007,prokopf,Summe,1864.0605922166
kirchdorf-am-inn,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",304.27566445183
kirchdorf-am-inn,2008,prokopf,Summe,2360.840282392
kirchdorf-am-inn,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",246.28927852349
kirchdorf-am-inn,2009,prokopf,Summe,2318.6499161074
kirchdorf-am-inn,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",251.60612479475
kirchdorf-am-inn,2010,prokopf,Summe,1917.7498029557
kirchdorf-am-inn,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",338.99539763113
kirchdorf-am-inn,2011,prokopf,Summe,1958.1013705584
kirchdorf-am-inn,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",294.00349180328
kirchdorf-am-inn,2012,prokopf,Summe,1953.3546721311
kirchdorf-am-inn,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",268.96103727715
kirchdorf-am-inn,2013,prokopf,Summe,2004.9504862237
kirchdorf-am-inn,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",390.90112745098
kirchdorf-am-inn,2014,prokopf,Summe,2257.2127777778
kirchdorf-am-inn,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",393.72793780687
kirchdorf-am-inn,2015,prokopf,Summe,2340.5132569558
kirchdorf-am-inn,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",276.22779388084
kirchdorf-am-inn,2016,prokopf,Summe,2851.6810950081
kirchdorf-am-inn,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",274.02248427673
kirchdorf-am-inn,2017,prokopf,Summe,2245.4717767296
kirchdorf-am-inn,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",295.60444968553
kirchdorf-am-inn,2018,prokopf,Summe,2395.9768867925
kirchdorf-am-inn,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",254.45879204893
kirchdorf-am-inn,2019,prokopf,Summe,2824.9556880734
kirchham,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",547.83026581606
kirchham,2007,prokopf,Summe,1880.5003083466
kirchham,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",750.94173361522
kirchham,2008,prokopf,Summe,2176.6477167019
kirchham,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",369.20840105541
kirchham,2009,prokopf,Summe,2163.1359472296
kirchham,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",375.9684252386
kirchham,2010,prokopf,Summe,2056.1241198303
kirchham,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",264.52362204724
kirchham,2011,prokopf,Summe,2361.9217322835
kirchham,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",262.88733436853
kirchham,2012,prokopf,Summe,2041.8640993789
kirchham,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",355.4320841785
kirchham,2013,prokopf,Summe,2319.5521450304
kirchham,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",301.06230924709
kirchham,2014,prokopf,Summe,2629.3373572511
kirchham,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",287.27202992519
kirchham,2015,prokopf,Summe,2644.2029975062
kirchham,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",429.24787328094
kirchham,2016,prokopf,Summe,2609.2128732809
kirchham,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",454.97816208394
kirchham,2017,prokopf,Summe,2627.4280800772
kirchham,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",666.11110799439
kirchham,2018,prokopf,Summe,2680.2573959794
kirchham,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",373.48294063507
kirchham,2019,prokopf,Summe,2530.2281178095
kirchheim-im-innkreis,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",277.96793152639
kirchheim-im-innkreis,2007,prokopf,Summe,2312.5513980029
kirchheim-im-innkreis,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",829.93496339678
kirchheim-im-innkreis,2008,prokopf,Summe,2996.6382284041
kirchheim-im-innkreis,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",930.40970464135
kirchheim-im-innkreis,2009,prokopf,Summe,3195.0016877637
kirchheim-im-innkreis,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",709.60628133705
kirchheim-im-innkreis,2010,prokopf,Summe,2579.032270195
kirchheim-im-innkreis,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",1051.6683426966
kirchheim-im-innkreis,2011,prokopf,Summe,4038.8789044944
kirchheim-im-innkreis,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",1050.8648797737
kirchheim-im-innkreis,2012,prokopf,Summe,3391.598698727
kirchheim-im-innkreis,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",678.09933238636
kirchheim-im-innkreis,2013,prokopf,Summe,2985.1323721591
kirchheim-im-innkreis,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",376.45881615599
kirchheim-im-innkreis,2014,prokopf,Summe,2628.1548189415
kirchheim-im-innkreis,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",1337.9154102921
kirchheim-im-innkreis,2015,prokopf,Summe,3564.4745897079
kirchheim-im-innkreis,2016,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",328.28454038997
kirchheim-im-innkreis,2016,prokopf,Summe,2780.8166713092
kirchheim-im-innkreis,2017,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",326.47127955494
kirchheim-im-innkreis,2017,prokopf,Summe,2973.8757858136
kirchheim-im-innkreis,2018,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",370.00649441341
kirchheim-im-innkreis,2018,prokopf,Summe,3037.9898044693
kirchheim-im-innkreis,2019,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",405.75258287293
kirchheim-im-innkreis,2019,prokopf,Summe,4076.2772790055
kirchschlag-bei-linz,2007,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",265.78778059929
kirchschlag-bei-linz,2007,prokopf,Summe,2098.1091670899
kirchschlag-bei-linz,2008,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",591.88933834586
kirchschlag-bei-linz,2008,prokopf,Summe,2514.2176741855
kirchschlag-bei-linz,2009,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",584.21708625878
kirchschlag-bei-linz,2009,prokopf,Summe,2385.6075275827
kirchschlag-bei-linz,2010,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",461.13666498741
kirchschlag-bei-linz,2010,prokopf,Summe,2047.5485390428
kirchschlag-bei-linz,2011,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",544.57565
kirchschlag-bei-linz,2011,prokopf,Summe,2145.789795
kirchschlag-bei-linz,2012,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",532.0903264095
kirchschlag-bei-linz,2012,prokopf,Summe,2100.6671414441
kirchschlag-bei-linz,2013,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",377.97397643594
kirchschlag-bei-linz,2013,prokopf,Summe,2190.3303730977
kirchschlag-bei-linz,2014,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",435.6912964775
kirchschlag-bei-linz,2014,prokopf,Summe,2377.522446184
kirchschlag-bei-linz,2015,prokopf,"Unterricht, Erziehung, Sport und Wissenschaft",612.65564303178
